,variable,unit,value,Stellar flux,assumption
1352,T1,K,303.33525630565424,2838.3838383838383,WTG
1353,T2,K,287.014268156151,2838.3838383838383,WTG
1354,T3,K,287.014268156151,2838.3838383838383,WTG
1355,T4,K,300.05570732675744,2838.3838383838383,WTG
1356,Fa,W/$m^2$,385.1929936353885,2838.3838383838383,WTG
1357,Fc,W/$m^2$,453.3368777234545,2838.3838383838383,WTG
1358,fc,,0.48950711554374926,2838.3838383838383,WTG
1359,q1,kg/kg,0.025566589663141702,2838.3838383838383,WTG
1360,q2,kg/kg,0.01377884322218097,2838.3838383838383,WTG
1361,q3,kg/kg,0.0051670662083178635,2838.3838383838383,WTG
1362,alpha_p,,0.5354514751448118,2838.3838383838383,WTG
1363,epsilon2,,0.9999989626521251,2838.3838383838383,WTG
1364,epsilon3,,0.9942987293521988,2838.3838383838383,WTG
1365,T1,K,302.6565826734977,2838.3838383838383,WBG
1366,T2,K,286.1236117037201,2838.3838383838383,WBG
1367,T3,K,287.3876301461811,2838.3838383838383,WBG
1368,T4,K,300.32647028524804,2838.3838383838383,WBG
1369,Fa,W/$m^2$,387.34410756486994,2838.3838383838383,WBG
1370,Fc,W/$m^2$,454.8019151881107,2838.3838383838383,WBG
1371,fc,,0.4897646654895668,2838.3838383838383,WBG
1372,q1,kg/kg,0.024548279747435304,2838.3838383838383,WBG
1373,q2,kg/kg,0.012985929783507537,2838.3838383838383,WBG
1374,q3,kg/kg,0.0048697236688153255,2838.3838383838383,WBG
1375,alpha_p,,0.5356858455955058,2838.3838383838383,WBG
1376,epsilon2,,0.9999977076424761,2838.3838383838383,WBG
1377,epsilon3,,0.9923245140289921,2838.3838383838383,WBG
1378,T1,K,304.0329309868482,2873.7373737373737,WTG
1379,T2,K,287.9223050581347,2873.7373737373737,WTG
1380,T3,K,287.9223050581347,2873.7373737373737,WTG
1381,T4,K,301.099557704194,2873.7373737373737,WTG
1382,Fa,W/$m^2$,389.9748632648005,2873.7373737373737,WTG
1383,Fc,W/$m^2$,458.28213112607415,2873.7373737373737,WTG
1384,fc,,0.4903731748795378,2873.7373737373737,WTG
1385,q1,kg/kg,0.02665312564997729,2873.7373737373737,WTG
1386,q2,kg/kg,0.01463206363393365,2873.7373737373737,WTG
1387,q3,kg/kg,0.005487023862725118,2873.7373737373737,WTG
1388,alpha_p,,0.5362395891403794,2873.7373737373737,WTG
1389,epsilon2,,0.9999995580475916,2873.7373737373737,WTG
1390,epsilon3,,0.9958598524957144,2873.7373737373737,WTG
1391,T1,K,303.30947697864383,2873.7373737373737,WBG
1392,T2,K,286.9805697171789,2873.7373737373737,WBG
1393,T3,K,288.32117979944974,2873.7373737373737,WBG
1394,T4,K,301.4179851681602,2873.7373737373737,WBG
1395,Fa,W/$m^2$,392.261823001557,2873.7373737373737,WBG
1396,Fc,W/$m^2$,459.8684608259492,2873.7373737373737,WBG
1397,fc,,0.49064901342776673,2873.7373737373737,WBG
1398,q1,kg/kg,0.025527221402240462,2873.7373737373737,WBG
1399,q2,kg/kg,0.013748063666082331,2873.7373737373737,WBG
1400,q3,kg/kg,0.005155523874780874,2873.7373737373737,WBG
1401,alpha_p,,0.5364906022192677,2873.7373737373737,WBG
1402,epsilon2,,0.9999989302265556,2873.7373737373737,WBG
1403,epsilon3,,0.994232542142187,2873.7373737373737,WBG
1404,T1,K,304.727179356307,2909.090909090909,WTG
1405,T2,K,288.81838571415994,2909.090909090909,WTG
1406,T3,K,288.81838571415994,2909.090909090909,WTG
1407,T4,K,302.10783316362586,2909.090909090909,WTG
1408,Fa,W/$m^2$,394.7629263130965,2909.090909090909,WTG
1409,Fc,W/$m^2$,463.195748169351,2909.090909090909,WTG
1410,fc,,0.4912245067454654,2909.090909090909,WTG
1411,q1,kg/kg,0.027775672174085927,2909.090909090909,WTG
1412,q2,kg/kg,0.015520628889038702,2909.090909090909,WTG
1413,q3,kg/kg,0.005820235833389513,2909.090909090909,WTG
1414,alpha_p,,0.5370143011383736,2909.090909090909,WTG
1415,epsilon2,,0.9999998182491219,2909.090909090909,WTG
1416,epsilon3,,0.9970330946330803,2909.090909090909,WTG
1417,T1,K,303.95658703581785,2909.090909090909,WBG
1418,T2,K,287.82331202211157,2909.090909090909,WBG
1419,T3,K,289.2432412763839,2909.090909090909,WBG
1420,T4,K,302.4717914793746,2909.090909090909,WBG
1421,Fa,W/$m^2$,397.1922737625362,2909.090909090909,WBG
1422,Fc,W/$m^2$,464.9116077198153,2909.090909090909,WBG
1423,fc,,0.49151967465030894,2909.090909090909,WBG
1424,q1,kg/kg,0.02653222602609281,2909.090909090909,WBG
1425,q2,kg/kg,0.014536780172654074,2909.090909090909,WBG
1426,q3,kg/kg,0.005451292564745277,2909.090909090909,WBG
1427,alpha_p,,0.5372829039317811,2909.090909090909,WBG
1428,epsilon2,,0.9999995138653397,2909.090909090909,WBG
1429,epsilon3,,0.9957092449738029,2909.090909090909,WBG
1430,T1,K,305.4184792719375,2944.4444444444443,WTG
1431,T2,K,289.70335043402645,2944.4444444444443,WTG
1432,T3,K,289.70335043402645,2944.4444444444443,WTG
1433,T4,K,303.0863970560293,2944.4444444444443,WTG
1434,Fa,W/$m^2$,399.5557758467858,2944.4444444444443,WTG
1435,Fc,W/$m^2$,468.077118453399,2944.4444444444443,WTG
1436,fc,,0.4920613749279388,2944.4444444444443,WTG
1437,q1,kg/kg,0.028935852966537008,2944.4444444444443,WTG
1438,q2,kg/kg,0.016445824019099047,2944.4444444444443,WTG
1439,q3,kg/kg,0.006167184007162142,2944.4444444444443,WTG
1440,alpha_p,,0.5377758511844243,2944.4444444444443,WTG
1441,epsilon2,,0.9999999279441281,2944.4444444444443,WTG
1442,epsilon3,,0.9979028667945387,2944.4444444444443,WTG
1443,T1,K,304.5982908514515,2944.4444444444443,WBG
1444,T2,K,288.65258659404174,2944.4444444444443,WBG
1445,T3,K,290.1546100145176,2944.4444444444443,WBG
1446,T4,K,303.49378739345605,2944.4444444444443,WBG
1447,Fa,W/$m^2$,402.134347868304,2944.4444444444443,WBG
1448,Fc,W/$m^2$,469.9312005325974,2944.4444444444443,WBG
1449,fc,,0.4923769609832757,2944.4444444444443,WBG
1450,q1,kg/kg,0.027564086678296733,2944.4444444444443,WBG
1451,q2,kg/kg,0.015352628254876469,2944.4444444444443,WBG
1452,q3,kg/kg,0.005757235595578675,2944.4444444444443,WBG
1453,alpha_p,,0.5380630344947809,2944.4444444444443,WBG
1454,epsilon2,,0.9999997850000959,2944.4444444444443,WBG
1455,epsilon3,,0.9968401654033283,2944.4444444444443,WBG
1456,T1,K,306.1072523992344,2979.7979797979797,WTG
1457,T2,K,290.57795698031475,2979.7979797979797,WTG
1458,T3,K,290.57795698031475,2979.7979797979797,WTG
1459,T4,K,304.0401450584317,2979.7979797979797,WTG
1460,Fa,W/$m^2$,404.35214268759523,2979.7979797979797,WTG
1461,Fc,W/$m^2$,472.92571070162757,2979.7979797979797,WTG
1462,fc,,0.49288404647474454,2979.7979797979797,WTG
1463,q1,kg/kg,0.03013532139545488,2979.7979797979797,WTG
1464,q2,kg/kg,0.017408973410652024,2979.7979797979797,WTG
1465,q3,kg/kg,0.0065283650289945086,2979.7979797979797,WTG
1466,alpha_p,,0.5385244822920175,2979.7979797979797,WTG
1467,epsilon2,,0.9999999724970733,2979.7979797979797,WTG
1468,epsilon3,,0.9985386067668324,2979.7979797979797,WTG
1469,T1,K,305.23493292873326,2979.7979797979797,WBG
1470,T2,K,289.46908842560595,2979.7979797979797,WBG
1471,T3,K,291.05602938935226,2979.7979797979797,WBG
1472,T4,K,304.4889970217787,2979.7979797979797,WBG
1473,Fa,W/$m^2$,407.08700074392874,2979.7979797979797,WBG
1474,Fc,W/$m^2$,474.9271116722791,2979.7979797979797,WBG
1475,fc,,0.4932211772613932,2979.7979797979797,WBG
1476,q1,kg/kg,0.028623607416846032,2979.7979797979797,WBG
1477,q2,kg/kg,0.01619617548269719,2979.7979797979797,WBG
1478,q3,kg/kg,0.0060735658060114455,2979.7979797979797,WBG
1479,alpha_p,,0.5388312713078678,2979.7979797979797,WBG
1480,epsilon2,,0.9999999075109413,2979.7979797979797,WBG
1481,epsilon3,,0.9976970533089227,2979.7979797979797,WBG
1482,T1,K,306.79385647342116,3015.151515151515,WTG
1483,T2,K,291.4428715038729,3015.151515151515,WTG
1484,T3,K,291.4428715038729,3015.151515151515,WTG
1485,T4,K,304.9731005807083,3015.151515151515,WTG
1486,Fa,W/$m^2$,409.150927816367,3015.151515151515,WTG
1487,Fc,W/$m^2$,477.7411022393745,3015.151515151515,WTG
1488,fc,,0.4936927963937089,3015.151515151515,WTG
1489,q1,kg/kg,0.031375736677288955,3015.151515151515,WTG
1490,q2,kg/kg,0.018411419322280676,3015.151515151515,WTG
1491,q3,kg/kg,0.006904282245855253,3015.151515151515,WTG
1492,alpha_p,,0.5392604447182751,3015.151515151515,WTG
1493,epsilon2,,0.9999999899069556,3015.151515151515,WTG
1494,epsilon3,,0.9989965209289056,3015.151515151515,WTG
1495,T1,K,305.8668119510347,3015.151515151515,WBG
1496,T2,K,290.2734441346203,3015.151515151515,WBG
1497,T3,K,291.9481730386195,3015.151515151515,WBG
1498,T4,K,305.4616404895872,3015.151515151515,WBG
1499,Fa,W/$m^2$,412.04930136721225,3015.151515151515,WBG
1500,Fc,W/$m^2$,479.89928222051543,3015.151515151515,WBG
1501,fc,,0.4940526284565725,3015.151515151515,WBG
1502,q1,kg/kg,0.029711576335490132,3015.151515151515,WBG
1503,q2,kg/kg,0.017067985899053572,3015.151515151515,WBG
1504,q3,kg/kg,0.00640049471214509,3015.151515151515,WBG
1505,alpha_p,,0.539587891895481,3015.151515151515,WBG
1506,epsilon2,,0.9999999613216529,3015.151515151515,WBG
1507,epsilon3,,0.9983392645160976,3015.151515151515,WBG
1508,T1,K,307.4785829437801,3050.505050505051,WTG
1509,T2,K,292.2986687134937,3050.505050505051,WTG
1510,T3,K,292.2986687134937,3050.505050505051,WTG
1511,T4,K,305.8885213470632,3050.505050505051,WTG
1512,Fa,W/$m^2$,413.951210585584,3050.505050505051,WTG
1513,Fc,W/$m^2$,482.522997484872,3050.505050505051,WTG
1514,fc,,0.4944879102691029,3050.505050505051,WTG
1515,q1,kg/kg,0.03265874609397788,3050.505050505051,WTG
1516,q2,kg/kg,0.01945450684676804,3050.505050505051,WTG
1517,q3,kg/kg,0.007295440067538014,3050.505050505051,WTG
1518,alpha_p,,0.5399839983448836,3050.505050505051,WTG
1519,epsilon2,,0.9999999964435637,3050.505050505051,WTG
1520,epsilon3,,0.999321373779695,3050.505050505051,WTG
1521,T1,K,306.4941760146146,3050.505050505051,WBG
1522,T2,K,291.0662068873307,3050.505050505051,WBG
1523,T3,K,292.83163813405315,3050.505050505051,WBG
1524,T4,K,306.4152172531499,3050.505050505051,WBG
1525,Fa,W/$m^2$,417.0204525498401,3050.505050505051,WBG
1526,Fc,W/$m^2$,484.8477428201252,3050.505050505051,WBG
1527,fc,,0.4948716230750177,3050.505050505051,WBG
1528,q1,kg/kg,0.030828747367016796,3050.505050505051,WBG
1529,q2,kg/kg,0.017968604095548693,3050.505050505051,WBG
1530,q3,kg/kg,0.00673822653583076,3050.505050505051,WBG
1531,alpha_p,,0.5403331769982661,3050.505050505051,WBG
1532,epsilon2,,0.999999984284276,3050.505050505051,WBG
1533,epsilon3,,0.9988152536001111,3050.505050505051,WBG
1534,T1,K,308.16166119232065,3085.858585858586,WTG
1535,T2,K,293.14583829852444,3085.858585858586,WTG
1536,T3,K,293.14583829852444,3085.858585858586,WTG
1537,T4,K,306.78900703148196,3085.858585858586,WTG
1538,Fa,W/$m^2$,418.7522410005768,3085.858585858586,WTG
1539,Fc,W/$m^2$,487.27122598329134,3085.858585858586,WTG
1540,fc,,0.49526968339263444,3085.858585858586,WTG
1541,q1,kg/kg,0.033985977759960366,3085.858585858586,WTG
1542,q2,kg/kg,0.020539574933977924,3085.858585858586,WTG
1543,q3,kg/kg,0.00770234060024172,3085.858585858586,WTG
1544,alpha_p,,0.5406954118872973,3085.858585858586,WTG
1545,epsilon2,,0.9999999987983557,3085.858585858586,WTG
1546,epsilon3,,0.9995482314651077,3085.858585858586,WTG
1547,T1,K,307.1172226235348,3085.858585858586,WBG
1548,T2,K,291.84785797070043,3085.858585858586,WBG
1549,T3,K,293.70694579826625,3085.858585858586,WBG
1550,T4,K,307.3525944259919,3085.858585858586,WBG
1551,Fa,W/$m^2$,421.99979395524304,3085.858585858586,WBG
1552,Fc,W/$m^2$,489.7726222387516,3085.858585858586,WBG
1553,fc,,0.4956784743497003,3085.858585858586,WBG
1554,q1,kg/kg,0.03197582846172699,3085.858585858586,WBG
1555,q2,kg/kg,0.018898544462152347,3085.858585858586,WBG
1556,q3,kg/kg,0.0070869541733071285,3085.858585858586,WBG
1557,alpha_p,,0.5410674116582272,3085.858585858586,WBG
1558,epsilon2,,0.999999993798933,3085.858585858586,WBG
1559,epsilon3,,0.9991640603807848,3085.858585858586,WBG
1560,T1,K,308.8432639139544,3121.2121212121215,WTG
1561,T2,K,293.9847943131626,3121.2121212121215,WTG
1562,T3,K,293.9847943131626,3121.2121212121215,WTG
1563,T4,K,307.67660397550736,3121.2121212121215,WTG
1564,Fa,W/$m^2$,423.55342290445765,3121.2121212121215,WTG
1565,Fc,W/$m^2$,491.9857391167318,3121.2121212121215,WTG
1566,fc,,0.4960384197506716,3121.2121212121215,WTG
1567,q1,kg/kg,0.03535903592201124,3121.2121212121215,WTG
1568,q2,kg/kg,0.02166795163785311,3121.2121212121215,WTG
1569,q3,kg/kg,0.008125481864194914,3121.2121212121215,WTG
1570,alpha_p,,0.5413949619731112,3121.2121212121215,WTG
1571,epsilon2,,0.9999999996111983,3121.2121212121215,WTG
1572,epsilon3,,0.9997040978889344,3121.2121212121215,WTG
1573,T1,K,307.7361022998922,3121.2121212121215,WBG
1574,T2,K,292.6188122730375,3121.2121212121215,WBG
1575,T3,K,294.57454590718567,3121.2121212121215,WBG
1576,T4,K,308.27609445588774,3121.2121212121215,WBG
1577,Fa,W/$m^2$,426.9867947601857,3121.2121212121215,WBG
1578,Fc,W/$m^2$,494.67414496381787,3121.2121212121215,WBG
1579,fc,,0.4964734996023664,3121.2121212121215,WBG
1580,q1,kg/kg,0.03315347581193316,3121.2121212121215,WBG
1581,q2,kg/kg,0.01985828451503674,3121.2121212121215,WBG
1582,q3,kg/kg,0.0074468566931387755,3121.2121212121215,WBG
1583,alpha_p,,0.5417908846381534,3121.2121212121215,WBG
1584,epsilon2,,0.9999999976250383,3121.2121212121215,WBG
1585,epsilon3,,0.9994167278629538,3121.2121212121215,WBG
1586,T1,K,309.52351484971535,3156.565656565657,WTG
1587,T2,K,294.8158858890104,3156.565656565657,WTG
1588,T3,K,294.8158858890104,3156.565656565657,WTG
1589,T4,K,308.5529024953707,3156.565656565657,WTG
1590,Fa,W/$m^2$,428.3542930932285,3156.565656565657,WTG
1591,Fc,W/$m^2$,496.6665976057504,3156.565656565657,WTG
1592,fc,,0.49679442960813186,3156.565656565657,WTG
1593,q1,kg/kg,0.036779501980496544,3156.565656565657,WTG
1594,q2,kg/kg,0.022840952761749956,3156.565656565657,WTG
1595,q3,kg/kg,0.008565357285656232,3156.565656565657,WTG
1596,alpha_p,,0.5420829309434,3156.565656565657,WTG
1597,epsilon2,,0.9999999998796905,3156.565656565657,WTG
1598,epsilon3,,0.999809404520771,3156.565656565657,WTG
1599,T1,K,308.35092329209107,3156.565656565657,WBG
1600,T2,K,293.3794258377217,3156.565656565657,WBG
1601,T3,K,295.43482421608525,3156.565656565657,WBG
1602,T4,K,309.18757884839084,3156.565656565657,WBG
1603,Fa,W/$m^2$,431.981039982809,3156.565656565657,WBG
1604,Fc,W/$m^2$,499.552626321801,3156.565656565657,WBG
1605,fc,,0.4972570192579016,3156.565656565657,WBG
1606,q1,kg/kg,0.03436229065828769,3156.565656565657,WBG
1607,q2,kg/kg,0.02084826143009756,3156.565656565657,WBG
1608,q3,kg/kg,0.007818098036286584,3156.565656565657,WBG
1609,alpha_p,,0.5425038875246905,3156.565656565657,WBG
1610,epsilon2,,0.9999999991174993,3156.565656565657,WBG
1611,epsilon3,,0.9995976137204423,3156.565656565657,WBG
1612,T1,K,310.2024962784117,3191.919191919192,WTG
1613,T2,K,295.63940797684796,3191.919191919192,WTG
1614,T3,K,295.63940797684796,3191.919191919192,WTG
1615,T4,K,309.41912486355835,3191.919191919192,WTG
1616,Fa,W/$m^2$,433.15449900632365,3191.919191919192,WTG
1617,Fc,W/$m^2$,501.31395934186486,3191.919191919192,WTG
1618,fc,,0.4975380272972544,3191.919191919192,WTG
1619,q1,kg/kg,0.038248936907469444,3191.919191919192,WTG
1620,q2,kg/kg,0.024059882881920566,3191.919191919192,WTG
1621,q3,kg/kg,0.009022456080720212,3191.919191919192,WTG
1622,alpha_p,,0.5427596048405015,3191.919191919192,WTG
1623,epsilon2,,0.999999999964443,3191.919191919192,WTG
1624,epsilon3,,0.9998793306117763,3191.919191919192,WTG
1625,T1,K,308.9617575440141,3191.919191919192,WBG
1626,T2,K,294.13000416570003,3191.919191919192,WBG
1627,T3,K,296.2881105333657,3191.919191919192,WBG
1628,T4,K,310.0885252931595,3191.919191919192,WBG
1629,Fa,W/$m^2$,436.982214244087,3191.919191919192,WBG
1630,Fc,W/$m^2$,504.4084624526351,3191.919191919192,WBG
1631,fc,,0.4980293551106588,3191.919191919192,WBG
1632,q1,kg/kg,0.035602819581198576,3191.919191919192,WBG
1633,q2,kg/kg,0.021868870926230372,3191.919191919192,WBG
1634,q3,kg/kg,0.008200826597336388,3191.919191919192,WBG
1635,alpha_p,,0.5432067131506995,3191.919191919192,WBG
1636,epsilon2,,0.9999999996819686,3191.919191919192,WBG
1637,epsilon3,,0.9997255733641327,3191.919191919192,WBG
1638,T1,K,310.8802568027621,3227.2727272727275,WTG
1639,T2,K,296.4556113798023,3227.2727272727275,WTG
1640,T3,K,296.45561137980235,3227.2727272727275,WTG
1641,T4,K,310.2762022108554,3227.2727272727275,WTG
1642,Fa,W/$m^2$,437.9537774808197,3227.2727272727275,WTG
1643,Fc,W/$m^2$,505.9280639065248,3227.2727272727275,WTG
1644,fc,,0.49826952861907964,3227.2727272727275,WTG
1645,q1,kg/kg,0.03976888641087129,3227.2727272727275,WTG
1646,q2,kg/kg,0.02532603798736235,3227.2727272727275,WTG
1647,q3,kg/kg,0.009497264245260881,3227.2727272727275,WTG
1648,alpha_p,,0.5434252710433625,3227.2727272727275,WTG
1649,epsilon2,,0.999999999989976,3227.2727272727275,WTG
1650,epsilon3,,0.9999249431134996,3227.2727272727275,WTG
1651,T1,K,309.5686469752624,3227.2727272727275,WBG
1652,T2,K,294.8708104289989,3227.2727272727275,WBG
1653,T3,K,297.134687002065,3227.2727272727275,WBG
1654,T4,K,310.9800970248668,3227.2727272727275,WBG
1655,Fa,W/$m^2$,441.99008503504234,3227.2727272727275,WBG
1656,Fc,W/$m^2$,509.24211806597816,3227.2727272727275,WBG
1657,fc,,0.4987908283496168,3227.2727272727275,WBG
1658,q1,kg/kg,0.03687555695271129,3227.2727272727275,WBG
1659,q2,kg/kg,0.022920467805437075,3227.2727272727275,WBG
1660,q3,kg/kg,0.008595175427038903,3227.2727272727275,WBG
1661,alpha_p,,0.5438996537981513,3227.2727272727275,WBG
1662,epsilon2,,0.9999999998888863,3227.2727272727275,WBG
1663,epsilon3,,0.9998150038283787,3227.2727272727275,WBG
1664,T1,K,311.5568171739228,3262.626262626263,WTG
1665,T2,K,297.26471159480576,3262.626262626263,WTG
1666,T3,K,297.26471159480576,3262.626262626263,WTG
1667,T4,K,311.1248401160668,3262.626262626263,WTG
1668,Fa,W/$m^2$,442.7519350887777,3262.626262626263,WTG
1669,Fc,W/$m^2$,510.509223334352,3262.626262626263,WTG
1670,fc,,0.498989249373066,3262.626262626263,WTG
1671,q1,kg/kg,0.041340883956647256,3262.626262626263,WTG
1672,q2,kg/kg,0.026640708992804265,3262.626262626263,WTG
1673,q3,kg/kg,0.009990265872301599,3262.626262626263,WTG
1674,alpha_p,,0.54408021692949,3262.626262626263,WTG
1675,epsilon2,,0.9999999999973079,3262.626262626263,WTG
1676,epsilon3,,0.9999541559836324,3262.626262626263,WTG
1677,T1,K,310.1716084979069,3262.626262626263,WBG
1678,T2,K,295.60207314794684,3262.626262626263,WBG
1679,T3,K,297.97479584037376,3262.626262626263,WBG
1680,T4,K,311.86320363622144,3262.626262626263,WBG
1681,Fa,W/$m^2$,447.0044860881039,3262.626262626263,WBG
1682,Fc,W/$m^2$,514.0541183228219,3262.626262626263,WBG
1683,fc,,0.4995417583411817,3262.626262626263,WBG
1684,q1,kg/kg,0.038180946393509656,3262.626262626263,WBG
1685,q2,kg/kg,0.024003367673809225,3262.626262626263,WBG
1686,q3,kg/kg,0.009001262877678459,3262.626262626263,WBG
1687,alpha_p,,0.5445830000904753,3262.626262626263,WBG
1688,epsilon2,,0.9999999999623755,3262.626262626263,WBG
1689,epsilon3,,0.999876745949031,3262.626262626263,WBG
1690,T1,K,312.23217775568446,3297.979797979798,WTG
1691,T2,K,298.0668964293853,3297.979797979798,WTG
1692,T3,K,298.0668964293853,3297.979797979798,WTG
1693,T4,K,311.9655729106667,3297.979797979798,WTG
1694,Fa,W/$m^2$,447.54883199915594,3297.979797979798,WTG
1695,Fc,W/$m^2$,515.0578026219886,3297.979797979798,WTG
1696,fc,,0.499697502383438,3297.979797979798,WTG
1697,q1,kg/kg,0.04296645962933941,3297.979797979798,WTG
1698,q2,kg/kg,0.028005185850585736,3297.979797979798,WTG
1699,q3,kg/kg,0.01050194469396965,3297.979797979798,WTG
1700,alpha_p,,0.5447247271689286,3297.979797979798,WTG
1701,epsilon2,,0.9999999999993121,3297.979797979798,WTG
1702,epsilon3,,0.9999725170485818,3297.979797979798,WTG
1703,T1,K,310.77064017458235,3297.979797979798,WBG
1704,T2,K,296.32399300690054,3297.979797979798,WBG
1705,T3,K,298.8086465092668,3297.979797979798,WBG
1706,T4,K,312.73855327046005,3297.979797979798,WBG
1707,Fa,W/$m^2$,452.0253031825022,3297.979797979798,WBG
1708,Fc,W/$m^2$,518.8450337446491,3297.979797979798,WBG
1709,fc,,0.5002824604105234,3297.979797979798,WBG
1710,q1,kg/kg,0.03951938625142085,3297.979797979798,WBG
1711,q2,kg/kg,0.025117849337470216,3297.979797979798,WBG
1712,q3,kg/kg,0.009419193501551331,3297.979797979798,WBG
1713,alpha_p,,0.5452570389735762,3297.979797979798,WBG
1714,epsilon2,,0.999999999987656,3297.979797979798,WBG
1715,epsilon3,,0.9999188485585642,3297.979797979798,WBG
1716,T1,K,312.90632266060834,3333.3333333333335,WTG
1717,T2,K,298.8623321772115,3333.3333333333335,WTG
1718,T3,K,298.8623321772115,3333.3333333333335,WTG
1719,T4,K,312.79880753118977,3333.3333333333335,WTG
1720,Fa,W/$m^2$,452.34436787825337,3333.3333333333335,WTG
1721,Fc,W/$m^2$,519.574212460063,3333.3333333333335,WTG
1722,fc,,0.5003945965652458,3333.3333333333335,WTG
1723,q1,kg/kg,0.04464714347487373,3333.3333333333335,WTG
1724,q2,kg/kg,0.029420761578122054,3333.3333333333335,WTG
1725,q3,kg/kg,0.011032785591795768,3333.3333333333335,WTG
1726,alpha_p,,0.5453590828743736,3333.3333333333335,WTG
1727,epsilon2,,0.999999999999833,3333.3333333333335,WTG
1728,epsilon3,,0.9999838369953654,3333.3333333333335,WTG
1729,T1,K,311.365725509356,3333.3333333333335,WBG
1730,T2,K,297.0367486673678,3333.3333333333335,WBG
1731,T3,K,299.63642175551684,3333.3333333333335,WBG
1732,T4,K,313.60669644389856,3333.3333333333335,WBG
1733,Fa,W/$m^2$,457.05246126692884,3333.3333333333335,WBG
1734,Fc,W/$m^2$,523.6154712242949,3333.3333333333335,WBG
1735,fc,,0.5010132446773005,3333.3333333333335,WBG
1736,q1,kg/kg,0.04089123277679678,3333.3333333333335,WBG
1737,q2,kg/kg,0.026264157484106845,3333.3333333333335,WBG
1738,q3,kg/kg,0.009849059056540066,3333.3333333333335,WBG
1739,alpha_p,,0.5459220526563434,3333.3333333333335,WBG
1740,epsilon2,,0.999999999996077,3333.3333333333335,WBG
1741,epsilon3,,0.9999472031515003,3333.3333333333335,WBG
1742,T1,K,313.5792239748896,3368.686868686869,WTG
1743,T2,K,299.65116857945065,3368.686868686869,WTG
1744,T3,K,299.65116857945065,3368.686868686869,WTG
1745,T4,K,313.62485795257606,3368.686868686869,WTG
1746,Fa,W/$m^2$,457.1384708545196,3368.686868686869,WTG
1747,Fc,W/$m^2$,524.0588990994843,3368.686868686869,WTG
1748,fc,,0.5010808356047887,3368.686868686869,WTG
1749,q1,kg/kg,0.046384470561741185,3368.686868686869,WTG
1750,q2,kg/kg,0.030888736156253007,3368.686868686869,WTG
1751,q3,kg/kg,0.011583276058594877,3368.686868686869,WTG
1752,alpha_p,,0.5459835604003577,3368.686868686869,WTG
1753,epsilon2,,0.9999999999999615,3368.686868686869,WTG
1754,epsilon3,,0.9999906793301413,3368.686868686869,WTG
1755,T1,K,311.9568372792978,3368.686868686869,WBG
1756,T2,K,297.74050167672675,3368.686868686869,WBG
1757,T3,K,300.45828280027155,3368.686868686869,WBG
1758,T4,K,314.46806208996566,3368.686868686869,WBG
1759,Fa,W/$m^2$,462.08591362905725,3368.686868686869,WBG
1760,Fc,W/$m^2$,528.366065333636,3368.686868686869,WBG
1761,fc,,0.501734414999984,3368.686868686869,WBG
1762,q1,kg/kg,0.042296803627353566,3368.686868686869,WBG
1763,q2,kg/kg,0.027442505561952837,3368.686868686869,WBG
1764,q3,kg/kg,0.010290939585732312,3368.686868686869,WBG
1765,alpha_p,,0.5465783176499853,3368.686868686869,WBG
1766,epsilon2,,0.9999999999987925,3368.686868686869,WBG
1767,epsilon3,,0.9999660607903711,3368.686868686869,WBG
1768,T1,K,314.25084556029003,3404.040404040404,WTG
1769,T2,K,300.4335426928022,3404.040404040404,WTG
1770,T3,K,300.4335426928022,3404.040404040404,WTG
1771,T4,K,314.44397154672885,3404.040404040404,WTG
1772,Fa,W/$m^2$,461.931089175919,3404.040404040404,WTG
1773,Fc,W/$m^2$,528.5123337750889,3404.040404040404,WTG
1774,fc,,0.5017565166414955,3404.040404040404,WTG
1775,q1,kg/kg,0.04817998661974346,3404.040404040404,WTG
1776,q2,kg/kg,0.03241042011298838,3404.040404040404,WTG
1777,q3,kg/kg,0.01215390754237064,3404.040404040404,WTG
1778,alpha_p,,0.5465984301437609,3404.040404040404,WTG
1779,epsilon2,,0.9999999999999916,3404.040404040404,WTG
1780,epsilon3,,0.9999947322516374,3404.040404040404,WTG
1781,T1,K,312.5439405416432,3404.040404040404,WBG
1782,T2,K,298.4354004454654,3404.040404040404,WBG
1783,T3,K,301.2743735641559,3404.040404040404,WBG
1784,T4,K,315.32298659482615,3404.040404040404,WBG
1785,Fa,W/$m^2$,467.125632971109,3404.040404040404,WBG
1786,Fc,W/$m^2$,533.0974714914017,3404.040404040404,WBG
1787,fc,,0.5024462682548988,3404.040404040404,WBG
1788,q1,kg/kg,0.04373638068763145,3404.040404040404,WBG
1789,q2,kg/kg,0.028653078559287223,3404.040404040404,WBG
1790,q3,kg/kg,0.010744904459732708,3404.040404040404,WBG
1791,alpha_p,,0.5472261041119579,3404.040404040404,WBG
1792,epsilon2,,0.9999999999996402,3404.040404040404,WBG
1793,epsilon3,,0.9999784450368583,3404.040404040404,WBG
1794,T1,K,314.92114377943057,3439.3939393939395,WTG
1795,T2,K,301.2095817162345,3439.3939393939395,WTG
1796,T3,K,301.2095817162345,3439.3939393939395,WTG
1797,T4,K,315.25634866563416,3439.3939393939395,WTG
1798,Fa,W/$m^2$,466.72218417782557,3439.3939393939395,WTG
